length,build_year,top_speed,beam,gt,guests,crew,max_draught,displacement_tonnage,fuel_capacity,water_capacity,total_power,passenger_rooms,master_rooms,double_rooms,twin_rooms,number_of_decks,range,vip_rooms,refits_num,charter,series_model_class,naval_architect,exterior_designer,interior_designer,hull_number,yacht_subtype,refits_bin,broker.northropandjohnson,broker.worthavenueyachts,broker.denisonyachtsales,broker.fraseryachts,broker.camperandnicholsons,broker.edmiston,broker.burgessyachts,broker.oceanindependence,broker.iyc,broker.other_broker,yacht_type.Motor Yacht,builder.low_cost,builder.upper_standard,builder.standard,builder.supreme,hull_type.unknown,hull_type.Deep V / Planing,hull_type.Full Displacement,hull_type.Semi Displacement,hull_type.other_hull_type,hull_type.Monohull,classification.unknown,classification.BV,classification.LR,classification.other_classification,classification.RINA,classification.ABS,engine_make.MTU,engine_make.Caterpillar,engine_make.unknown,engine_make.MAN,engine_make.other_engine_make,hull.Steel,hull.Aluminium,hull.other_hull,superstructure.unknown,superstructure.GRP,superstructure.Aluminium,superstructure.other_superstructure,deck.Teak,deck.other_deck,price
0.21948955916473317,0.859375,0.08571428571428572,0.29120879120879123,0.0431243016707234,0.14285714285714285,0.01680672268907563,0.42834394904458606,0.053763440860215055,0.07099612178010961,0.04356534802203305,0.12760416666666666,0.25,0,0.14285714285714285,0.14285714285714285,0.25,0.06424221631357749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1300000
0.3520185614849188,0.875,0.29523809523809524,0.39560439560439564,0.08601159461726852,0.5714285714285714,0.06722689075630252,0.5222929936305732,0.10507451424259574,0.22902857600576726,0.1587381071607411,0.3142361111111111,0.5,0,0.14285714285714285,0.14285714285714285,0.25,0.2743803070589244,0,0.1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,16454303.785864882
0.2507656612529003,0.9453125,0.12380952380952381,0.3351648351648352,0.024878391952237098,0.35714285714285715,0.03361344537815126,0.42515923566878994,0.023957743821920393,0.013323454218982584,0.015523284927391086,0.011501736111111112,0.375,0,0.14285714285714285,0.2857142857142857,0.25,0.21434085256025387,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,22900000
0.24009280742459393,0.890625,0.1619047619047619,0.28571428571428575,0.03616452167501213,0.5,0.04201680672268908,0.5286624203821656,0.06470477268439917,0.05547656714126466,0.0314471707561342,0.11458333333333333,0.5,0,0.42857142857142855,0.14285714285714285,0.25,0.06853074877776824,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,5950000
0.2968909512761021,0.515625,0.10476190476190476,0.23076923076923078,0.04049087140207589,0.2857142857142857,0.058823529411764705,0.5541401273885351,0.053763440860215055,0.09980909279024905,0.1311867801702554,0.03993055555555555,0.375,0,0.2857142857142857,0,0.25,0.2572261772021614,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1900000
0.2909512761020882,0.90625,0.3142857142857143,0.36538461538461536,0.06513225463013471,0.42857142857142855,0.06722689075630252,0.3885350318471338,0.07111865685719676,0.08197662387942141,0.0385578367551327,0.221875,0.5,0,0.14285714285714285,0.14285714285714285,0.25,0.05995368384938674,0,0.1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,13900000
0.3902552204176334,0.9140625,0.18095238095238095,0.3868131868131868,0.0937237832611648,0.5714285714285714,0.07563025210084033,0.4044585987261146,0.16166760988492737,0.194564684836227,0.13497726589884826,0.1362847222222222,0.625,0,0.42857142857142855,0.14285714285714285,0.25,0.3429968264859765,0,0.1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,27271060.592171602
0.25419953596287703,0.78125,0.3142857142857143,0.30329670329670333,0.037481236809335884,0.2857142857142857,0.025210084033613446,0.2611464968152866,0.03603093755895114,0.06821595209964555,0.03923885828743115,0.14930555555555555,0.375,0,0.14285714285714285,0,0,0.17145552791834634,0,0.1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,4028783.5731964433
0.17781902552204176,0.796875,0.2571428571428571,0.24450549450549453,0.023185472493820844,0.14285714285714285,0.008403361344537815,0.25796178343949044,0.029617053386153554,0.06253879888659711,0.028442663995993992,0.1362847222222222,0.25,0,0.14285714285714285,0.14285714285714285,0,0.13714726820482032,0,0.1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,2658355.486295719
0.3475638051044084,0.890625,0.14285714285714285,0.4093406593406594,0.08563539029317603,0.5714285714285714,0.07563025210084033,0.5445859872611465,0.13903037162799473,0.19899072831768028,0.09362043064596895,0.12760416666666666,0.5,0,0.14285714285714285,0,0.25,0.300111501844069,0.25,0.2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,14575121.459345495
0.2768445475638051,0.75,0.12380952380952381,0.3362637362637363,0.05234130761098968,0.2857142857142857,0.04201680672268908,0.4044585987261146,0.053763440860215055,0.09980909279024905,0.05725588382573861,0.10590277777777778,0.375,0,0,0,0.25,0.21434085256025387,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,4578788.156567971
0.2,0.8359375,0.4857142857142857,0.26373626373626374,0.017542407632433327,0.35714285714285715,0.025210084033613446,0.12420382165605096,0.023957743821920393,0.02243493468436897,0.0786179268903355,0.2013888888888889,0.375,0,0.14285714285714285,0,0,0.11999313834805729,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1295000
0.22505800464037123,0.8984375,0.4095238095238095,0.29120879120879123,0.03729313464728963,0.2857142857142857,0.03361344537815126,0.36305732484076436,0.053763440860215055,0.005413487661119677,0.026539809714571858,0.2013888888888889,0.375,0,0.14285714285714285,0.14285714285714285,0,0.12050776224376018,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,11825098.542487854
0.20649651972157773,0.84375,0.3523809523809524,0.27472527472527475,0.02958094600339336,0.2857142857142857,0.008403361344537815,0.29936305732484075,0.04093567251461988,0.061817890542083025,0.03755633450175263,0.15147569444444445,0.375,0,0.14285714285714285,0.14285714285714285,0,0.21434085256025387,0,0.3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3620863.507195893
0.2677494199535963,0.8984375,0.1619047619047619,0.29120879120879123,0.0431243016707234,0.2857142857142857,0.03361344537815126,0.42834394904458606,0.053763440860215055,0.09218949209337098,0.06860290435653481,0.11458333333333333,0.375,0,0.14285714285714285,0.14285714285714285,0,0.21434085256025387,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,4950000
0.1868213457076566,0.8671875,0.7142857142857143,0.23461538461538464,0.014720875201739569,0.21428571428571427,0.01680672268907563,0.10509554140127386,0.017543859649122806,0.032113796717197,0.018527791687531298,0.18046875,0.25,0,0,0,0,0.02993395660005146,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1190000
0.38505800464037127,0.9609375,0.08571428571428572,0.36208791208791213,0.06569656111627346,0.5714285714285714,0.06722689075630252,0.5636942675159236,0.053763440860215055,0.07099612178010961,0.04356534802203305,0.03211805555555555,0.625,0,0.42857142857142855,0.14285714285714285,0.25,0.21434085256025387,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,8500000
0.27563805104408357,0.921875,0.44761904761904764,0.3076923076923077,0.04406481248095465,0.42857142857142855,0.04201680672268908,0.21019108280254778,0.06093189964157706,0.07883933756533232,0.039559339008512766,0.3055555555555556,0.5,0,0.14285714285714285,0.14285714285714285,0,0.047088086456814476,0,0.2,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9500000
0.3642691415313225,0.7109375,0.18095238095238095,0.36813186813186816,0.07002291084333723,0.5714285714285714,0.07563025210084033,0.3789808917197452,0.1314846255423505,0.2006594976336851,0.05908863294942414,0.1449652777777778,0.5,0,0.14285714285714285,0.14285714285714285,0.25,0.2743803070589244,0,0.1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,7400000
0.33670533642691414,0.8984375,0.19047619047619047,0.32967032967032966,0.027135617896792103,0.5714285714285714,0.04201680672268908,0.42515923566878994,0.013393699302018487,0.07772459966224109,0.07621432148222333,0.01853298611111111,0.375,0,0.14285714285714285,0.14285714285714285,0.25,0.3429968264859765,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,10954257.952149602
0.26264501160092807,0.7421875,0.2761904761904762,0.30329670329670333,0.042748097346630896,0.42857142857142855,0.025210084033613446,0.35031847133757965,0.0484814186002641,0.08907122974948435,0.030343014521782674,0.1254340277777778,0.375,0,0.14285714285714285,0.14285714285714285,0.25,0.17145552791834634,0,0.2,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,3620863.507195893
0.494199535962877,0.9609375,0.1523809523809524,0.4725274725274725,0.15598559889847374,0.5714285714285714,0.10084033613445378,0.7929936305732485,0.053763440860215055,0.07099612178010961,0.04356534802203305,0.12760416666666666,0.625,0,0.14285714285714285,0.14285714285714285,0.25,0.38588215112788404,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,65950000
0.2768445475638051,0.9453125,0.23809523809523808,0.30219780219780223,0.052529409773035926,0.42857142857142855,0.04201680672268908,0.3089171974522293,0.05263157894736842,0.08718318414535649,0.036404606910365546,0.18272569444444445,0.5,0,0.2857142857142857,0,0,0.21434085256025387,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,11820515.170959758
0.15962877030162412,0.859375,0.0761904761904762,0.30219780219780223,0.03428350005454962,0.42857142857142855,0.01680672268907563,0.42834394904458606,0.053763440860215055,0.13223995567748698,0.04356534802203305,0.12760416666666666,0.5,0,0.14285714285714285,0.14285714285714285,0.25,0.5145381250536066,0,0.2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2980000
0.2529002320185615,0.8359375,0.09523809523809523,0.34065934065934067,0.05478663571759093,0.35714285714285715,0.04201680672268908,0.7452229299363058,0.0937558951141294,0.07099612178010961,0.04356534802203305,0.029079861111111112,0.375,0,0.14285714285714285,0.14285714285714285,0.25,0.21434085256025387,0,0.1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,6500000
0.382830626450116,0.9375,0.06666666666666667,0.3791208791208791,0.0636274373337647,0.5714285714285714,0.06722689075630252,0.6496815286624203,0.053763440860215055,0.04546395124523566,0.799699549323986,0.029947916666666668,0.625,0,0.14285714285714285,0.14285714285714285,0.25,0.17145552791834634,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,5300000
0.27276102088167054,0.8359375,0.08571428571428572,0.30329670329670333,0.023749778979959595,0.35714285714285715,0.04201680672268908,0.42515923566878994,0.053763440860215055,0.0540047126045484,0.06957436154231347,0.12760416666666666,0.375,0,0.14285714285714285,0.14285714285714285,0.25,0.21434085256025387,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5900000
0.305800464037123,0.8984375,0.580952380952381,0.32967032967032966,0.054598533555544684,0.5,0.03361344537815126,0.29936305732484075,0.05602716468590832,0.07883933756533232,0.028542814221331998,0.3932291666666667,0.375,0,0.14285714285714285,0,0,0.04537267347113818,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,7900000
0.382830626450116,0.953125,0.21904761904761905,0.3846153846153847,0.0937237832611648,0.5,0.05042016806722689,0.3949044585987262,0.053763440860215055,0.16130991716229115,0.10185277916875313,0.1579861111111111,0.5,0.25,0,0,0.25,0.2829573719873059,0,0.1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,25900000
0.23164733178654293,0.9140625,0.06666666666666667,0.2802197802197803,0.01848291844266458,0.2857142857142857,0.025210084033613446,0.9840764331210191,0.01999622712695718,0.015092349693947708,0.021532298447671506,0.006293402777777778,0.375,0,0.14285714285714285,0.14285714285714285,0.25,0.21434085256025387,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,7950000
0.3262180974477958,0.9765625,0.1619047619047619,0.36813186813186816,0.06945860435719847,0.42857142857142855,0.06722689075630252,0.3949044585987262,0.053763440860215055,0.07099612178010961,0.04356534802203305,0.12760416666666666,0.5,1,0.14285714285714285,0.14285714285714285,0.25,0.300111501844069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,16280000
0.20389791183294662,0.953125,0.5428571428571428,0.24945054945054945,0.029016639517254608,0.2857142857142857,0.025210084033613446,0.37261146496815284,0.029617053386153554,0.03044502740119217,0.01602403605408112,0.21875,0.375,0,0.14285714285714285,0,0,0.21434085256025387,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,8700000
0.18236658932714617,0.8828125,0.580952380952381,0.2417582417582418,0.022244961683589592,0.2857142857142857,0.01680672268907563,0.3057324840764331,0.02282588190907376,0.023769950137172837,0.007511266900350526,0.20442708333333334,0.375,0,0.14285714285714285,0,0,0.030362809846470537,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2657438.8119901
0.2037122969837587,0.8828125,0.2571428571428571,0.26373626373626374,0.022433063845635842,0.42857142857142855,0.025210084033613446,0.6496815286624203,0.04093567251461988,0.035451335349206664,3.0045067601402103e-4,0.16666666666666666,0.375,0,0.14285714285714285,0.14285714285714285,0,0.03936872802127112,0,0.1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,2790000
0.5605568445475638,0.8984375,0.2761904761904762,0.532967032967033,0.2120400431882564,0.42857142857142855,0.16806722689075632,1,0.053763440860215055,1,0.41912869303955935,0.5145833333333333,0.5,0,0.14285714285714285,0.14285714285714285,0.25,0.38588215112788404,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,28000000
0.27962877030162414,0.7734375,0.12380952380952381,0.3505494505494506,0.03955036059184464,0.42857142857142855,0.04201680672268908,0.5031847133757962,0.08621014902848519,0.13849784061250509,0.12383575363044567,0.03428819444444445,0.5,0,0.14285714285714285,0.14285714285714285,0.25,0.4287674757697916,0,0.1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,9000000
0.33336426914153133,0.71875,0.2,0.3532967032967033,0.04782685572187966,0.42857142857142855,0.05042016806722689,0.45859872611464964,0.06357291077155254,0.11748469738537223,0.06673009514271407,0.1189236111111111,0.5,0,0.14285714285714285,0.14285714285714285,0.25,0.2572261772021614,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,9495000
0.19730858468677495,0.5703125,0.12380952380952381,0.2576923076923077,0.023749778979959595,0.2857142857142857,0.03361344537815126,0.6496815286624203,0.053763440860215055,0.06548918303729366,0.1387080620931397,0.05381944444444445,0.5,0,0.14285714285714285,0.14285714285714285,0.25,0.10283900849129428,0,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,795000
0.345707656612529,0.8046875,0.12380952380952381,0.37362637362637363,0.08582349245522228,0.42857142857142855,0.06722689075630252,0.6019108280254777,0.1665723448405961,0.23904119190179626,0.0786179268903355,0.09722222222222222,0.5,0,0.2857142857142857,0,0.25,0.24007204734539841,0,0.1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,6875057.292144101
0.3220417633410673,0.8828125,0.42857142857142855,0.3615384615384616,0.05723196382419219,0.42857142857142855,0.05042016806722689,0.3184713375796178,0.07904169024712318,0.1300772306439447,0.03769654481722584,0.3098958333333333,0.5,0,0.14285714285714285,0.14285714285714285,0,0.14572433313320182,0,0.4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,9991749.931249427
0.23433874709976799,0.8359375,0.42857142857142855,0.24725274725274726,0.03014525248953211,0.2857142857142857,0.01680672268907563,0.3662420382165605,0.025844180343331448,0.028845144882552014,0.02351897846770155,0.16666666666666666,0.375,0,0,0.14285714285714285,0,0.02993395660005146,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1970391.4199284995
0.271461716937355,0.921875,0.18095238095238095,0.34065934065934067,0.055915248689868434,0.42857142857142855,0.04201680672268908,0.3789808917197452,0.06734578381437464,0.10553964662140965,0.058587881822734104,0.09166666666666666,0.5,0,0.14285714285714285,0.14285714285714285,0,0.21434085256025387,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,15950000
0.27331786542923436,0.8515625,0.2,0.31868131868131866,0.0431243016707234,0.42857142857142855,0.04201680672268908,0.34713375796178336,0.053763440860215055,0.11555226251743864,0.06860290435653481,0.09722222222222222,0.5,0,0.14285714285714285,0.14285714285714285,0,0.21434085256025387,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,4500000
0.31786542923433875,0.8046875,0.12380952380952381,0.3791208791208791,0.03917415626775214,0.21428571428571427,0.04201680672268908,0.42515923566878994,0.08092812676853424,0.07683681438612652,0.11266900350525788,0.027777777777777776,0.375,0,0.14285714285714285,0,0.25,0.24007204734539841,0,0.1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,11400000
0.32900232018561487,0.921875,0.2571428571428571,0.3131868131868132,0.033719193568410875,0.7142857142857143,0.04201680672268908,0.33121019108280253,0.09013393699302019,0.10553964662140965,0.14872308462694042,0.1623263888888889,0.75,0,0.5714285714285714,0.14285714285714285,0,0.15430139806158333,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,10000000
0.16361948955916472,0.8359375,0.3523809523809524,0.2571428571428572,0.023749778979959595,0.2857142857142857,0.01680672268907563,0.24203821656050958,0.028107904169024714,0.03484627297060963,0.01085668502754131,0.12760416666666666,0.375,0,0,0,0.25,0.21434085256025387,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1832431.9369328078
0.24361948955916474,0.9453125,0.14285714285714285,0.3230769230769231,0.034095397892503376,0.42857142857142855,0.04201680672268908,0.4203821656050956,0.06470477268439917,0.06115038281568109,0.02954431647471207,0.11458333333333333,0.5,0,0.14285714285714285,0.14285714285714285,0.25,0.15858993052577408,0,0.3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,11500000
0.1297447795823666,0.7265625,0.19047619047619047,0.18571428571428572,0.009454014664444552,0.42857142857142855,0.04201680672268908,0.697452229299363,0.053763440860215055,0.003286641167871518,0.014230846269404107,0.12760416666666666,0.5,0,0.14285714285714285,0.14285714285714285,0.25,0.21434085256025387,0,0.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,778256.4854707123
0.3252900232018561,0.9765625,0.1619047619047619,0.36813186813186816,0.0937237832611648,0.42857142857142855,0.05042016806722689,0.49044585987261147,0.12205244293529523,0.18230303515763194,0.14872308462694042,0.1189236111111111,0.5,0,0.14285714285714285,0.14285714285714285,0.25,0.4716528004116991,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,19850000
0.3443155452436195,0.640625,0.14285714285714285,0.3252747252747253,0.06927050219515223,0.5,0.06722689075630252,0.5222929936305732,0.09413318241841162,0.1489276488375353,0.128693039559339,0.10182291666666667,0.5,0,0,0,0.25,0.2572261772021614,0,0.1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,8900000
0.24315545243619494,0.9140625,0.3523809523809524,0.2994505494505495,0.027511822220884604,0.42857142857142855,0.03361344537815126,0.356687898089172,0.04923599320882852,0.04780022828764243,0.028542814221331998,0.13984375,0.5,0,0.14285714285714285,0.14285714285714285,0,0.036795608542756666,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,6875057.292144101
0.12296983758700696,0.8203125,0,0.15384615384615385,0.0431243016707234,0.42857142857142855,0.04201680672268908,0.15605095541401276,0.00999811356347859,0.07099612178010961,0.04356534802203305,0.12760416666666666,0.5,0,0.14285714285714285,0.14285714285714285,0.25,0.21434085256025387,0,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,600000
0.16473317865429235,0.90625,0.5238095238095238,0.23076923076923078,0.012087444933092061,0.2857142857142857,0.01680672268907563,0.29936305732484075,0.01905300886625165,0.022581786384177398,0.012018027040560842,0.14930555555555555,0.375,0,0.14285714285714285,0.14285714285714285,0,0.033364782571404066,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,2950000
0.14106728538283062,0.65625,0.12380952380952381,0.23626373626373626,0.020363940063127087,0.42857142857142855,0.04201680672268908,0.5031847133757962,0.053763440860215055,0.047505456875663335,0.013662093139709565,0.12760416666666666,0.25,0,0.14285714285714285,0.14285714285714285,0.25,0.21434085256025387,0,0.1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1145842.882024017
